sku;name_it;name_en;slug_it;slug_en;meta_title_it;meta_title_en;meta_description_it;meta_description_en;meta_key_it;meta_key_en;description_short_it;description_short_en;description_it;description_en;tags_it;tags_en;custom_1_it;custom_1_en;custom_2_it;custom_2_en;category_it;category_en;attachments_it;attachments_en;attachments_name_it;attachments_name_en;brand;is_active;images;accessories;price;qty;video;property;tax;parent_sku;code_article;is_evidenza;is_purchasable;name_variant;attributes;ean13;is_button_for_request;form_page_id
11001_40-cm_7-18;BALCONIERA QUADRO 6 REGOLABILE 40 cm. da 7 a 18 cm. (11005);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 40 cm. from 7 to 18 cm. (11005);balconiera-quadro-6-regolabile-40-cm-da-7-a-18-cm;adjustable-flower-pot-holder-profile-6-square-40-cm-from-7-to-18-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 43 Misura interna (base 41X18) (superiore 42x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 40 . Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;13.5;100000;;;22.00;11001;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|da 7 a 18 cm.;'8059554750154;0;
11001_40-cm_fino-a-30-cm;BALCONIERA QUADRO 6 REGOLABILE 40 cm. Fino a 30 cm. (11005);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 40 cm. Up to 30 cm. (11005);balconiera-quadro-6-regolabile-40-cm-fino-a-30-cm;adjustable-flower-pot-holder-profile-6-square-40-cm-up-to-30-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 43 Misura interna (base 41X18) (superiore 42x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 40 . Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;14.5;100000;;;22.00;11001;;0;1;;Dimensione balconiera|40 cm.#Spessore muretto o poggiolo|Fino a 30 cm.;'8059554750161;0;
11001_50-cm_25;BALCONIERA QUADRO 6 REGOLABILE 50 cm. Fino a 25 cm. (11004);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 50 cm. Up to 25 cm. (11004);balconiera-quadro-6-regolabile-50-cm-fino-a-25-cm;adjustable-flower-pot-holder-profile-6-square-50-cm-up-to-25-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 53 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;14.25;100000;;;22.00;11001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|Fino a 25 cm.;'8059554750116;0;
11001_50-cm_7-18;BALCONIERA QUADRO 6 REGOLABILE 50 cm. da 7 a 18 cm. (11004);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 50 cm. from 7 to 18 cm. (11004);balconiera-quadro-6-regolabile-50-cm-da-7-a-18-cm;adjustable-flower-pot-holder-profile-6-square-50-cm-from-7-to-18-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 53 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;13.65;100000;;;22.00;11001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|da 7 a 18 cm.;'8059554750123;0;
11001_50-cm_fino-a-30-cm;BALCONIERA QUADRO 6 REGOLABILE 50 cm. Fino a 30 cm. (11004);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 50 cm. Up to 30 cm. (11004);balconiera-quadro-6-regolabile-50-cm-fino-a-30-cm;adjustable-flower-pot-holder-profile-6-square-50-cm-up-to-30-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 53 Misura interna (base 51X18) (superiore 52x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 50. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;14.65;100000;;;22.00;11001;;0;1;;Dimensione balconiera|50 cm.#Spessore muretto o poggiolo|Fino a 30 cm.;'8059554750130;0;
11001_60-cm_25;BALCONIERA QUADRO 6 REGOLABILE 60 cm. Fino a 25 cm. (11003);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 60 cm. Up to 25 cm. (11003);balconiera-quadro-6-regolabile-60-cm-fino-a-25-cm;adjustable-flower-pot-holder-profile-6-square-60-cm-up-to-25-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 63 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;14.85;100000;;;22.00;11001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|Fino a 25 cm.;'8059554750086;0;
11001_60-cm_7-18;BALCONIERA QUADRO 6 REGOLABILE 60 cm. da 7 a 18 cm. (11003);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 60 cm. from 7 to 18 cm. (11003);balconiera-quadro-6-regolabile-60-cm-da-7-a-18-cm;adjustable-flower-pot-holder-profile-6-square-60-cm-from-7-to-18-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 63 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;14.25;100000;;;22.00;11001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|da 7 a 18 cm.;'8059554750093;0;
11001_60-cm_fino-a-30-cm;BALCONIERA QUADRO 6 REGOLABILE 60 cm. Fino a 30 cm. (11003);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 60 cm. Up to 30 cm. (11003);balconiera-quadro-6-regolabile-60-cm-fino-a-30-cm;adjustable-flower-pot-holder-profile-6-square-60-cm-up-to-30-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 63 Misura interna (base 61X18) (superiore 62x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 60. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;15.25;100000;;;22.00;11001;;0;1;;Dimensione balconiera|60 cm.#Spessore muretto o poggiolo|Fino a 30 cm.;'8059554750109;0;
11001_80-cm_25;BALCONIERA QUADRO 6 REGOLABILE 80 cm. Fino a 25 cm. (11002);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 80 cm. Up to 25 cm. (11002);balconiera-quadro-6-regolabile-80-cm-fino-a-25-cm;adjustable-flower-pot-holder-profile-6-square-80-cm-up-to-25-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 83 Misura interna (base 81X18) (superiore 82x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;15.7;100000;;;22.00;11001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|Fino a 25 cm.;'8059554750055;0;
11001_80-cm_7-18;BALCONIERA QUADRO 6 REGOLABILE 80 cm. da 7 a 18 cm. (11002);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 80 cm. from 7 to 18 cm. (11002);balconiera-quadro-6-regolabile-80-cm-da-7-a-18-cm;adjustable-flower-pot-holder-profile-6-square-80-cm-from-7-to-18-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 83 Misura interna (base 81X18) (superiore 82x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;15.1;100000;;;22.00;11001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|da 7 a 18 cm.;'8059554750062;0;
11001_80-cm_fino-a-30-cm;BALCONIERA QUADRO 6 REGOLABILE 80 cm. Fino a 30 cm. (11002);ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE 80 cm. Up to 30 cm. (11002);balconiera-quadro-6-regolabile-80-cm-fino-a-30-cm;adjustable-flower-pot-holder-profile-6-square-80-cm-up-to-30-cm;BALCONIERA QUADRO 6 REGOLABILE;ADJUSTABLE FLOWER POT HOLDER PROFILE 6 SQUARE;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;adjustable flower pot holder,flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 regolabile in ferro battuto. Fioriera per muretti, poggioli e ringhiere.;Adjustable flower pot holder profile 6 square in wrought iron.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Le staffe di montaggio sono fornibili in diverse misure. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura, ad un buon kit di fissaggio ed una istallazione a regola d'arte con un corretto appoggio. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione: cm 83 Misura interna (base 81X18) (superiore 82x22) cm.</p>;<p>Adjustable flower pot holder profile 6 square in wrought iron. Size cm 80. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-regolabile_11001_sbalchiero.jpg;;16.1;100000;;;22.00;11001;;0;1;;Dimensione balconiera|80 cm.#Spessore muretto o poggiolo|Fino a 30 cm.;'8059554750079;0;
11011;BALCONIERA QUADRO 6 FISSA;FLOWER POT HOLDER FIXED PROFILE 6 SQUARE;balconiera-quadro-6-fissa;flower-pot-holder-fixed-profile-6-square;BALCONIERA QUADRO 6 FISSA;FLOWER POT HOLDER FIXED PROFILE 6 SQUARE;Balconiera quadro 6 fissa in ferro battuto. Fioriera per ringhiere.;Flower pot holder fixed profile 6 square in wrought iron. Railing planter.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 fissa in ferro battuto. Fioriera per ringhiere.;Flower pot holder fixed profile 6 square. Railing planter.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p><p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p><p>Colore: nero.</p><p>Dimensione: Da 40cm a 100 cm.</p>;<p>Flower pot holder fixed profile 6 square in wrought iron. Nr 5 size. Black</p>;;; ; ; ; ;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-fissa_11011_sbalchiero.jpg,uploads/prodotti/balconiere/FOTO AMBIENTATE/balconiera_1600x1200.jpg;;15.1;100000;;;22.00;11011;;0;1;;;'8059554750178;0;
11011_100-cm;BALCONIERA QUADRO 6 FISSA 100 cm. (11011);FLOWER POT HOLDER FIXED PROFILE 6 SQUARE 100 cm. (11011);balconiera-quadro-6-fissa-100-cm;flower-pot-holder-fixed-profile-6-square-100-cm;BALCONIERA QUADRO 6 FISSA;FLOWER POT HOLDER FIXED PROFILE 6 SQUARE;Balconiera quadro 6 fissa in ferro battuto. Fioriera per ringhiere.;Flower pot holder fixed profile 6 square in wrought iron. Railing planter.;balconiera, balconiera in ferro battuto, articoli in ferro battuto, fioriera in ferro, fioriera regolabile da esterno, portavasi, portavasi da balcone, reggi vaso in ferro;flower pot holder, vase holder,plant holder, balcony;Balconiera quadro 6 fissa in ferro battuto. Fioriera per ringhiere.;Flower pot holder fixed profile 6 square. Railing planter.;<p>Arredare il giardino con stile unico del ferro battuto. Abbellire balconi, ringhiere e muretti. Fioriere robuste e decorative. Realizzate con materiali di altissima qualità. Disponibili in 5 misure. Dotate di appoggio fisso alla base inferiore per garantire un corretto allineamento. Resistenti agli agenti atmosferici grazie alla verniciatura a polvere. Ottima portata grazie ad una robusta struttura. Uso: per reggere le cassette rettangolari porta fiori disponibili in commercio.</p> <p>Materiale: acciaio ferro battuto. Arco in profilo quadro da 6mm con riccio.</p> <p>Colore: nero.</p> <p>Dimensione:  cm103 Misura interna (base 101X18) (superiore 102x22)  cm.</p>;<p>Flower pot holder fixed profile 6 square in wrought iron. Size cm 100. Black</p>;Fioriere, portafiori, accessori per arredo esterno;Planters, flower holders, outdoor furniture accessories;;;;;BALCONIERE;FLOWER POT HOLDER;;;;;;1;uploads/prodotti/balconiere/balconiera-quadro-6-fissa_11011_sbalchiero.jpg;;15.1;100000;;;22.00;11011;;0;1;;Dimensione balconiera|100 cm.;'8059554750178;0;
