sku;name_it;name_en;slug_it;slug_en;meta_title_it;meta_title_en;meta_description_it;meta_description_en;meta_key_it;meta_key_en;description_short_it;description_short_en;description_it;description_en;tags_it;tags_en;custom_1_it;custom_1_en;custom_2_it;custom_2_en;category_it;category_en;attachments_it;attachments_en;attachments_name_it;attachments_name_en;brand;is_active;images;accessories;price;qty;video;property;tax;parent_sku;code_article;is_evidenza;is_purchasable;name_variant;attributes;ean13;is_button_for_request;form_page_id
V367_3697;Set 2 ciotole 15,5 cm VINGA Nomimono;Set 2 ciotole 15,5 cm VINGA Nomimono;set-2-ciotole-155-cm-vinga-nomimono-v367-3697;set-2-ciotole-155-cm-vinga-nomimono-v367-3697;;;;;;;;;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Set di due ciotole piccole. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3697__S_0__4b8647a610c243b2980d76197fd386fe.jpg;;16.1;1000;;;22.00;V367;;0;1;;Colori|beige;;0;
V368;Set da 4 pezzi mini ciotole VINGA Nomimono;Set da 4 pezzi mini ciotole VINGA Nomimono;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368;;;;;;;;;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3689__S_0__79af8b6d58714a5898bc51c0edef0a70.jpg;;13.95;1000;;;22.00;V368;;0;1;;;;0;
V368_3689;Set da 4 pezzi mini ciotole VINGA Nomimono;Set da 4 pezzi mini ciotole VINGA Nomimono;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368-3689;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368-3689;;;;;;;;;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3689__S_0__79af8b6d58714a5898bc51c0edef0a70.jpg;;13.95;1000;;;22.00;V368;;0;1;;Colori|nero;;0;
V368_3696;Set da 4 pezzi mini ciotole VINGA Nomimono;Set da 4 pezzi mini ciotole VINGA Nomimono;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368-3696;set-da-4-pezzi-mini-ciotole-vinga-nomimono-v368-3696;;;;;;;;;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;Un set di quattro ciotole piccole dal design pulito. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio semplice e stimolante. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabili in lavastoviglie e adatte al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3696__S_0__a1fcab01fd314e5f81f4d740d8a7b728.jpg;;13.95;1000;;;22.00;V368;;0;1;;Colori|beige;;0;
V369;Ciotola grande, 30 cm, VINGA Nomimono,;Ciotola grande, 30 cm, VINGA Nomimono,;ciotola-grande-30-cm-vinga-nomimono-v369;ciotola-grande-30-cm-vinga-nomimono-v369;;;;;;;;;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3564__S_0__c9f686564d56418192bfd5ba057a8e2b.jpg;;30.46;1000;;;22.00;V369;;0;1;;;;0;
V369_3564;Ciotola grande, 30 cm, VINGA Nomimono,;Ciotola grande, 30 cm, VINGA Nomimono,;ciotola-grande-30-cm-vinga-nomimono-v369-3564;ciotola-grande-30-cm-vinga-nomimono-v369-3564;;;;;;;;;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3564__S_0__c9f686564d56418192bfd5ba057a8e2b.jpg;;30.46;1000;;;22.00;V369;;0;1;;Colori|beige;;0;
V369_3694;Ciotola grande, 30 cm, VINGA Nomimono,;Ciotola grande, 30 cm, VINGA Nomimono,;ciotola-grande-30-cm-vinga-nomimono-v369-3694;ciotola-grande-30-cm-vinga-nomimono-v369-3694;;;;;;;;;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;Deliziosa ciotola da portata con bordi più alti, che la rendono elegantemente irregolare. Perfetta per servire una deliziosa insalata di pasta o un piatto di pasta. Nomimono trae ispirazione dalla natura e dalla terra che ci circonda, creando questa gamma rustica nei toni naturali della terra in cui non esistono due articoli uguali. Il giapponese incontra lo scandinavo, il rustico incontra il moderno. Oggetti da collezione per un servizio di piatti semplici e stimolanti. Ogni articolo è fatto a mano e unico. Ogni articolo viene sottoposto a tre passaggi di colla per ottenere il giusto tipo di finitura. Lavabile in lavastoviglie e adatta al microonde.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/3694__S_0__4ba3274131d84e45922e4123eb718489.jpg;;30.42;1000;;;22.00;V369;;0;1;;Colori|nero;;0;
V472;Guanto da forno VINGA Asado;Guanto da forno VINGA Asado;guanto-da-forno-vinga-asado-v472;guanto-da-forno-vinga-asado-v472;;;;;;;;;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/4721__S_0__fd13dd0eb13e4473a3ec5b3bbfe90ec2.jpg;;9.55;1000;;;22.00;V472;;0;1;;;;0;
V472_4721;Guanto da forno VINGA Asado;Guanto da forno VINGA Asado;guanto-da-forno-vinga-asado-v472-4721;guanto-da-forno-vinga-asado-v472-4721;;;;;;;;;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/4721__S_0__fd13dd0eb13e4473a3ec5b3bbfe90ec2.jpg;;9.55;1000;;;22.00;V472;;0;1;;Colori|verde;;0;
V472_4723;Guanto da forno VINGA Asado;Guanto da forno VINGA Asado;guanto-da-forno-vinga-asado-v472-4723;guanto-da-forno-vinga-asado-v472-4723;;;;;;;;;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/4723__S_0__30093cab1fe9446396da39316f34f7aa.jpg;;9.55;1000;;;22.00;V472;;0;1;;Colori|nero;;0;
V472_4772;Guanto da forno VINGA Asado;Guanto da forno VINGA Asado;guanto-da-forno-vinga-asado-v472-4772;guanto-da-forno-vinga-asado-v472-4772;;;;;;;;;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;Pratico ed elegante guanto da forno realizzato in tela di cotone. Grandemente imbottito per proteggere le mani quando porti i piatti caldi dalla cucina alla tavola. Lo puoi appendere in cucina grazie al pratico passante quando non lo stai usando, pronto da afferrare quando stai per tirare fuori un piatto bollente! Adatto sia per destri che per mancini.;;;;;;;Casa & Living,Accessori cucina;Casa & Living,Accessori cucina;;;;;;1;https://static.xdconnects.com/ProductImages/Large/4772__S_0__e6e4e0de82dd4f6a9c5611b76991e8c1.jpg;;9.55;1000;;;22.00;V472;;0;1;;Colori|marrone;;0;
